,Cluster No,Day,Time,Date,Month,Year,Previous_price,Demand_(MW),CCGT_Gen,Oil_Gen,Coal_Gen,Nuclear_Gen,Wind_Gen,NPS_Hydro_Gen,Solar_Gen
02/12/2018_05:00,,0,5,2,12,2018,44.2,23761,9459,0,0,6199,4259,705,0
02/12/2018_06:00,,0,6,2,12,2018,45.8,24910,9758,0,223,6205,4688,747,0
02/12/2018_07:00,,0,7,2,12,2018,41.17,26498,10184,0,436,6198,5223,759,0
02/12/2018_08:00,,0,8,2,12,2018,45.24,29234,10638,0,576,6192,5724,809,23
02/12/2018_09:00,,0,9,2,12,2018,57.5,32559,11704,0,1045,6120,7053,829,400
02/12/2018_10:00,,0,10,2,12,2018,62,34717,13070,0,1569,5989,7151,885,925
02/12/2018_11:00,,0,11,2,12,2018,60.6,35392,13396,0,1621,6008,7806,841,1000
02/12/2018_12:00,,0,12,2,12,2018,62.01,36514,13555,0,1740,6117,8352,837,1110
02/12/2018_13:00,,0,13,2,12,2018,62.01,36596,13462,0,1810,6042,8587,693,815
02/12/2018_14:00,,0,14,2,12,2018,68,36036,13612,0,1772,5977,8513,684,403
02/12/2018_15:00,,0,15,2,12,2018,49.4,36358,14657,0,1972,6105,8572,727,60
02/12/2018_16:00,,0,16,2,12,2018,62.31,39258,16544,0,2720,6197,8805,743,0
02/12/2018_17:00,,0,17,2,12,2018,94.97,40999,16773,0,2662,6216,9182,1035,0
02/12/2018_18:00,,0,18,2,12,2018,79,40084,16446,0,2680,6219,9219,1037,0
02/12/2018_19:00,,0,19,2,12,2018,74.59,38264,14836,0,2512,6212,9560,1036,0
02/12/2018_20:00,,0,20,2,12,2018,65,35910,12227,0,1982,6219,10137,701,0
02/12/2018_21:00,,0,21,2,12,2018,56.6,33327,9988,0,1118,6020,10779,647,0
02/12/2018_22:00,,0,22,2,12,2018,49.53,30074,8158,0,776,5973,10750,569,0
02/12/2018_23:00,,0,23,2,12,2018,53.3,26977,5041,0,673,6021,11079,524,0
03/12/2018_00:00,,1,0,3,12,2018,52.55,25960,4725,0,581,6118,11127,450,0
03/12/2018_01:00,,1,1,3,12,2018,52.26,25960,4446,0,569,6114,11869,416,0
03/12/2018_02:00,,1,2,3,12,2018,50.05,24752,4296,0,524,5979,11999,383,0
03/12/2018_03:00,,1,3,3,12,2018,49.5,24122,4353,0,532,6065,12117,371,0
03/12/2018_04:00,,1,4,3,12,2018,48.98,23372,4593,0,585,6217,10699,370,0
03/12/2018_05:00,,1,5,3,12,2018,52.3,24762,5585,0,779,6231,9530,500,0
03/12/2018_06:00,,1,6,3,12,2018,60.79,29688,7869,0,1328,6227,8666,520,0
03/12/2018_07:00,,1,7,3,12,2018,59.95,37330,15115,0,1983,6221,8007,587,0
03/12/2018_08:00,,1,8,3,12,2018,61.32,40466,19066,0,2449,6218,7624,684,62
03/12/2018_09:00,,1,9,3,12,2018,61.73,41445,19262,0,2842,6006,7474,713,449
03/12/2018_10:00,,1,10,3,12,2018,61.39,41618,19225,0,3032,6023,6842,986,906
03/12/2018_11:00,,1,11,3,12,2018,59.38,41952,19570,0,2889,6084,6405,713,1520
03/12/2018_12:00,,1,12,3,12,2018,60.4,42471,19836,0,2977,6112,6170,664,1940
03/12/2018_13:00,,1,13,3,12,2018,61.3,42113,19256,0,2806,6356,6346,542,1900
03/12/2018_14:00,,1,14,3,12,2018,63.76,41576,18471,0,2953,6395,6893,540,1250
03/12/2018_15:00,,1,15,3,12,2018,64.7,41660,20035,0,3163,6398,6392,550,327
03/12/2018_16:00,,1,16,3,12,2018,77.97,44812,21386,0,4371,6395,6256,947,2
03/12/2018_17:00,,1,17,3,12,2018,100,46944,21840,0,4956,6188,5967,1000,1
03/12/2018_18:00,,1,18,3,12,2018,74.4,46516,22278,0,4522,6178,5162,1001,1
03/12/2018_19:00,,1,19,3,12,2018,68.93,44626,22062,0,4523,6198,4507,996,1
03/12/2018_20:00,,1,20,3,12,2018,57.68,42377,21047,0,4513,6192,3936,868,0
03/12/2018_21:00,,1,21,3,12,2018,55.75,39251,19335,0,3588,6398,4061,701,0
03/12/2018_22:00,,1,22,3,12,2018,49.51,35235,16821,0,2462,6431,3821,591,0
03/12/2018_23:00,,1,23,3,12,2018,56.2,30995,14398,0,1655,6223,3400,553,0
04/12/2018_00:00,,2,0,4,12,2018,51.94,29148,13032,0,1642,6220,3152,488,0
04/12/2018_01:00,,2,1,4,12,2018,52,29211,13358,0,1486,6300,2835,480,0
04/12/2018_02:00,,2,2,4,12,2018,51.96,28041,13577,0,1489,6431,2449,456,0
04/12/2018_03:00,,2,3,4,12,2018,49.1,27560,13391,0,1489,6427,2165,449,0
04/12/2018_04:00,,2,4,4,12,2018,47.6,27243,13595,0,1286,6426,1831,431,0
04/12/2018_05:00,,2,5,4,12,2018,51.15,28736,14476,0,1555,6224,1776,456,0
04/12/2018_06:00,,2,6,4,12,2018,60.88,33021,16981,0,2735,6217,1733,546,0
04/12/2018_07:00,,2,7,4,12,2018,62.8,40705,22437,0,4945,6220,1775,680,0
04/12/2018_08:00,,2,8,4,12,2018,61.14,43096,24187,0,5452,6216,1682,712,175
04/12/2018_09:00,,2,9,4,12,2018,58.63,44435,24124,0,5271,6397,1644,675,1530
04/12/2018_10:00,,2,10,4,12,2018,57.21,44581,23858,0,5074,6431,1763,592,2700
04/12/2018_11:00,,2,11,4,12,2018,54.41,44146,23816,0,4713,6428,1819,540,2670
04/12/2018_12:00,,2,12,4,12,2018,55.91,44105,24082,0,5275,6408,1837,436,1850
04/12/2018_13:00,,2,13,4,12,2018,54.7,43618,24526,0,5427,6275,1685,421,1090
04/12/2018_14:00,,2,14,4,12,2018,55,43395,24819,0,5349,6372,1561,499,419
04/12/2018_15:00,,2,15,4,12,2018,57.18,43762,24340,0,5143,6520,1560,623,37
04/12/2018_16:00,,2,16,4,12,2018,66.91,46199,25202,0,5769,6521,1501,911,1
04/12/2018_17:00,,2,17,4,12,2018,76.52,46464,25279,0,5484,6525,1470,948,1
04/12/2018_18:00,,2,18,4,12,2018,66.68,45997,24817,0,5591,6572,1499,808,1
04/12/2018_19:00,,2,19,4,12,2018,67.1,45355,24765,0,5414,6576,1624,732,0
04/12/2018_20:00,,2,20,4,12,2018,54.96,43995,24011,0,5036,6568,1814,650,0
04/12/2018_21:00,,2,21,4,12,2018,53.19,40437,22155,0,2583,6625,2013,599,0
04/12/2018_22:00,,2,22,4,12,2018,48.95,35924,18395,0,1880,6623,2237,443,0
04/12/2018_23:00,,2,23,4,12,2018,50.91,31710,15298,0,1001,6635,2502,432,0
05/12/2018_00:00,,3,0,5,12,2018,64,30181,12870,0,1000,6652,2810,431,0
05/12/2018_01:00,,3,1,5,12,2018,58.63,30079,12541,0,1002,6657,3387,387,0
05/12/2018_02:00,,3,2,5,12,2018,55.04,29410,12609,0,1001,6662,3724,377,0
05/12/2018_03:00,,3,3,5,12,2018,46.6,28823,11749,0,995,6726,4369,371,0
05/12/2018_04:00,,3,4,5,12,2018,46,28272,11042,0,682,6808,4816,379,0
05/12/2018_05:00,,3,5,5,12,2018,57.91,28909,10693,0,1084,6808,6122,428,0
05/12/2018_06:00,,3,6,5,12,2018,59.82,33426,13237,0,1972,6814,7223,481,0
05/12/2018_07:00,,3,7,5,12,2018,57.8,40454,17029,0,3806,6814,8224,632,0
05/12/2018_08:00,,3,8,5,12,2018,59,43249,18324,0,4460,6812,8774,748,0
05/12/2018_09:00,,3,9,5,12,2018,65.52,44268,19292,0,4165,6806,9244,747,60
05/12/2018_10:00,,3,10,5,12,2018,57.3,43710,19029,0,3834,6404,9845,600,232
05/12/2018_11:00,,3,11,5,12,2018,53.46,44710,19363,0,3417,6801,9997,550,304
05/12/2018_12:00,,3,12,5,12,2018,54.06,45031,20201,0,3424,6794,9323,511,306
05/12/2018_13:00,,3,13,5,12,2018,56.69,44758,20286,0,4101,6815,8139,603,233
05/12/2018_14:00,,3,14,5,12,2018,58.68,44175,20706,0,4062,6846,7081,616,117
05/12/2018_15:00,,3,15,5,12,2018,60.54,44268,20675,0,4552,6867,6042,630,56
05/12/2018_16:00,,3,16,5,12,2018,65.5,46626,21873,0,5228,6888,5538,969,1
05/12/2018_17:00,,3,17,5,12,2018,86,47260,21849,0,5144,6886,5340,989,0
05/12/2018_18:00,,3,18,5,12,2018,79.94,46486,21781,0,5142,6884,5179,930,0
05/12/2018_19:00,,3,19,5,12,2018,62.87,45482,21109,0,4982,6875,5593,738,0
05/12/2018_20:00,,3,20,5,12,2018,55.73,43128,20325,0,4475,6878,5498,555,0
05/12/2018_21:00,,3,21,5,12,2018,57.99,39164,18427,0,2916,6871,4756,481,0
05/12/2018_22:00,,3,22,5,12,2018,54,35140,15897,0,1854,6873,4296,454,0
05/12/2018_23:00,,3,23,5,12,2018,53.94,30954,12938,0,1207,6869,3849,403,0
06/12/2018_00:00,,4,0,6,12,2018,55.8,29215,10610,0,742,6879,4434,393,0
06/12/2018_01:00,,4,1,6,12,2018,53.42,29011,11028,0,230,6884,4374,390,0
06/12/2018_02:00,,4,2,6,12,2018,50,27722,10250,0,103,6892,4584,389,0
06/12/2018_03:00,,4,3,6,12,2018,49.21,27113,9825,0,0,6892,5130,387,0
06/12/2018_04:00,,4,4,6,12,2018,48.93,26631,9026,0,0,6896,5403,395,0
06/12/2018_05:00,,4,5,6,12,2018,51.04,27567,8559,0,0,6894,6747,400,0
06/12/2018_06:00,,4,6,6,12,2018,59.87,31909,10323,0,588,6901,8389,546,0
06/12/2018_07:00,,4,7,6,12,2018,61.61,38520,13850,0,1107,6901,10114,584,0
06/12/2018_08:00,,4,8,6,12,2018,61.5,40826,15487,0,1347,6906,10758,610,1
06/12/2018_09:00,,4,9,6,12,2018,57.74,41209,15237,0,1365,6905,11637,561,91
06/12/2018_10:00,,4,10,6,12,2018,57.5,41308,15714,0,1558,6897,12130,471,170
06/12/2018_11:00,,4,11,6,12,2018,55.4,41511,15088,0,1926,6890,12665,418,544
06/12/2018_12:00,,4,12,6,12,2018,56,41810,14758,0,1758,6892,13107,440,680
06/12/2018_13:00,,4,13,6,12,2018,57.55,41310,14669,0,1751,6905,12806,414,505
06/12/2018_14:00,,4,14,6,12,2018,58.23,40928,15067,0,1823,6914,12828,439,240
06/12/2018_15:00,,4,15,6,12,2018,62,41043,15066,0,1940,6912,12260,578,25
06/12/2018_16:00,,4,16,6,12,2018,77.2,44481,16777,0,3075,6921,12204,682,0
06/12/2018_17:00,,4,17,6,12,2018,80.47,45793,17483,0,2734,6920,11364,994,0
06/12/2018_18:00,,4,18,6,12,2018,67.75,44699,17935,0,2461,6922,10532,779,0
06/12/2018_19:00,,4,19,6,12,2018,61.72,43582,17142,0,2383,6915,9931,724,0
06/12/2018_20:00,,4,20,6,12,2018,55.96,41376,16642,0,2558,6914,8685,527,0
06/12/2018_21:00,,4,21,6,12,2018,53.28,38105,15025,0,1550,6912,7444,482,0
06/12/2018_22:00,,4,22,6,12,2018,49.82,34104,10865,0,997,6907,7926,452,0
06/12/2018_23:00,,4,23,6,12,2018,59.61,30122,7824,0,653,6911,8762,430,0
07/12/2018_00:00,,5,0,7,12,2018,55,27944,5151,0,465,6919,9926,407,0
07/12/2018_01:00,,5,1,7,12,2018,52.47,27594,4873,0,492,6923,11169,369,0
07/12/2018_02:00,,5,2,7,12,2018,53.19,26213,3987,0,459,6920,11794,359,0
07/12/2018_03:00,,5,3,7,12,2018,45.15,25289,3851,0,460,6915,11122,358,0
07/12/2018_04:00,,5,4,7,12,2018,45.8,24566,4016,0,486,6905,11365,375,0
07/12/2018_05:00,,5,5,7,12,2018,56,25452,4276,0,541,6899,11793,439,0
07/12/2018_06:00,,5,6,7,12,2018,62.01,29747,6276,0,520,6915,12231,483,0
07/12/2018_07:00,,5,7,7,12,2018,65.01,36661,10511,0,552,6912,13142,511,0
07/12/2018_08:00,,5,8,7,12,2018,71.84,39317,12196,0,1163,6913,13646,533,2
07/12/2018_09:00,,5,9,7,12,2018,62.77,40519,12715,0,954,6915,14008,546,146
07/12/2018_10:00,,5,10,7,12,2018,59.26,40635,12673,0,973,6910,14060,535,356
07/12/2018_11:00,,5,11,7,12,2018,57.25,41232,12296,0,769,6929,13959,526,1830
07/12/2018_12:00,,5,12,7,12,2018,55.81,41022,11604,0,717,6930,14136,527,2180
07/12/2018_13:00,,5,13,7,12,2018,56.43,40417,11179,0,594,6917,14412,508,2030
07/12/2018_14:00,,5,14,7,12,2018,57.79,39699,10733,0,493,6905,14343,477,1320
07/12/2018_15:00,,5,15,7,12,2018,56.95,39505,11727,0,750,6906,14362,503,266
07/12/2018_16:00,,5,16,7,12,2018,62.61,42447,14237,0,1174,6899,14519,504,1
07/12/2018_17:00,,5,17,7,12,2018,81.5,44646,15249,0,1419,6909,14858,497,2
07/12/2018_18:00,,5,18,7,12,2018,70.57,43798,15008,0,1248,6908,14697,477,0
07/12/2018_19:00,,5,19,7,12,2018,67.8,41655,13291,0,1122,6910,14521,463,0
07/12/2018_20:00,,5,20,7,12,2018,58.68,39441,11997,0,273,6902,14037,461,0
07/12/2018_21:00,,5,21,7,12,2018,54.59,36218,9202,0,261,6891,13535,461,0
07/12/2018_22:00,,5,22,7,12,2018,48.93,32863,6494,0,263,6866,13022,462,0
07/12/2018_23:00,,5,23,7,12,2018,49.21,29756,4695,0,309,6865,13104,493,0
08/12/2018_00:00,,6,0,8,12,2018,49.95,28243,3517,0,264,6862,13058,432,0
08/12/2018_01:00,,6,1,8,12,2018,46.9,27917,4567,0,263,6869,12873,399,0
08/12/2018_02:00,,6,2,8,12,2018,50.3,26447,4714,0,307,6873,12572,380,0
08/12/2018_03:00,,6,3,8,12,2018,50.23,25619,4565,0,264,6877,12567,401,0
08/12/2018_04:00,,6,4,8,12,2018,50.3,24657,3842,0,264,6872,12778,412,0
08/12/2018_05:00,,6,5,8,12,2018,54.43,24549,4045,0,265,6870,12454,433,0
08/12/2018_06:00,,6,6,8,12,2018,61.7,26306,4760,0,262,6876,12330,445,0
08/12/2018_07:00,,6,7,8,12,2018,54.44,29409,5707,0,275,6876,12539,460,0
08/12/2018_08:00,,6,8,8,12,2018,57.42,32713,7748,0,281,6867,13009,454,48
08/12/2018_09:00,,6,9,8,12,2018,59.68,35902,9352,0,477,6879,13466,465,847
08/12/2018_10:00,,6,10,8,12,2018,62.37,37001,9395,0,460,6870,13774,469,1740
08/12/2018_11:00,,6,11,8,12,2018,62.15,36880,9446,0,373,6866,13219,595,1840
08/12/2018_12:00,,6,12,8,12,2018,64.71,36916,10122,0,427,6865,12159,796,1370
08/12/2018_13:00,,6,13,8,12,2018,62,36917,10786,0,544,6869,11813,897,829
08/12/2018_14:00,,6,14,8,12,2018,59.9,36486,11155,0,712,6876,10661,884,462
08/12/2018_15:00,,6,15,8,12,2018,56.26,36618,12680,0,1176,6880,10330,705,124
08/12/2018_16:00,,6,16,8,12,2018,79.1,39774,14580,0,1414,6870,10635,988,3
08/12/2018_17:00,,6,17,8,12,2018,92.99,41697,15320,0,2054,6883,11133,995,1
08/12/2018_18:00,,6,18,8,12,2018,82,41116,15048,0,1765,6877,11107,987,1
08/12/2018_19:00,,6,19,8,12,2018,66.79,38922,13737,0,1341,6874,11007,881,0
08/12/2018_20:00,,6,20,8,12,2018,62.5,36835,12088,0,648,6869,10986,877,0
08/12/2018_21:00,,6,21,8,12,2018,58.01,34089,10007,0,1,6876,10936,839,0
08/12/2018_22:00,,6,22,8,12,2018,56.02,31390,7859,0,0,6873,10842,730,0
08/12/2018_23:00,,6,23,8,12,2018,69.4,28716,6166,0,0,6867,10755,710,0
09/12/2018_00:00,,0,0,9,12,2018,74,27354,5153,0,0,6875,10597,592,0
09/12/2018_01:00,,0,1,9,12,2018,70.33,27338,5627,0,0,6872,10592,571,0
09/12/2018_02:00,,0,2,9,12,2018,59,25902,4946,0,0,6870,10552,506,0
09/12/2018_03:00,,0,3,9,12,2018,51.3,24998,4371,0,0,6873,10736,491,0
09/12/2018_04:00,,0,4,9,12,2018,47.92,24135,4304,0,0,6879,10601,470,0
09/12/2018_05:00,,0,5,9,12,2018,48,24456,4575,0,0,6876,10824,506,0
09/12/2018_06:00,,0,6,9,12,2018,50.43,25675,4308,0,0,6881,10621,498,0
09/12/2018_07:00,,0,7,9,12,2018,43.23,27532,5097,0,0,6877,10358,543,0
09/12/2018_08:00,,0,8,9,12,2018,51.49,30195,6785,0,0,6876,10559,721,20
09/12/2018_09:00,,0,9,9,12,2018,61.04,33633,8956,0,0,6866,10750,934,665
09/12/2018_10:00,,0,10,9,12,2018,61.01,35944,10265,0,0,6870,10818,964,1640
09/12/2018_11:00,,0,11,9,12,2018,59.24,36778,10854,0,0,6860,10425,844,2530
09/12/2018_12:00,,0,12,9,12,2018,58.5,37358,11178,0,0,6869,10188,866,2830
09/12/2018_13:00,,0,13,9,12,2018,58.08,37400,11437,0,0,6869,10415,859,2310
09/12/2018_14:00,,0,14,9,12,2018,59.05,36866,12148,0,9,6875,10204,731,1240
09/12/2018_15:00,,0,15,9,12,2018,48.66,37611,13523,0,878,6874,9656,761,242
09/12/2018_16:00,,0,16,9,12,2018,72.47,41002,16573,0,2176,6872,8438,975,0
09/12/2018_17:00,,0,17,9,12,2018,94,43038,17870,0,2394,6885,8264,1000,0
09/12/2018_18:00,,0,18,9,12,2018,75.2,42018,17800,0,1975,6878,7699,997,0
09/12/2018_19:00,,0,19,9,12,2018,59.5,41031,17001,0,1305,6872,8336,858,0
09/12/2018_20:00,,0,20,9,12,2018,55.33,39215,16580,0,794,6874,8519,794,0
09/12/2018_21:00,,0,21,9,12,2018,51.5,36455,14979,0,1,6875,8410,770,0
09/12/2018_22:00,,0,22,9,12,2018,49.6,32994,12252,0,0,6875,7992,599,0
09/12/2018_23:00,,0,23,9,12,2018,50.49,29822,10048,0,0,6876,7985,607,0
10/12/2018_00:00,,1,0,10,12,2018,51.09,28335,9905,0,0,6877,7362,618,0
10/12/2018_01:00,,1,1,10,12,2018,51.02,28351,9902,0,0,6874,7833,616,0
10/12/2018_02:00,,1,2,10,12,2018,46.51,27318,8728,0,0,6867,8080,500,0
10/12/2018_03:00,,1,3,10,12,2018,37.93,26807,8728,0,15,6874,7785,499,0
10/12/2018_04:00,,1,4,10,12,2018,42.57,26537,8586,0,93,6877,7453,498,0
10/12/2018_05:00,,1,5,10,12,2018,57.85,27772,9865,0,370,6879,7023,532,0
10/12/2018_06:00,,1,6,10,12,2018,62.93,32521,12335,0,1079,6878,6578,563,0
10/12/2018_07:00,,1,7,10,12,2018,58.64,39874,18194,0,2998,6871,5939,725,0
10/12/2018_08:00,,1,8,10,12,2018,60,42697,20316,0,4272,6870,5513,827,31
10/12/2018_09:00,,1,9,10,12,2018,61.45,43451,20748,0,4806,6866,4871,788,753
10/12/2018_10:00,,1,10,10,12,2018,58.94,43406,20950,0,4591,6869,4230,781,1480
10/12/2018_11:00,,1,11,10,12,2018,57.81,42954,21375,0,4245,6871,3339,760,1700
10/12/2018_12:00,,1,12,10,12,2018,55.69,43700,21606,0,5117,6859,3005,643,1560
10/12/2018_13:00,,1,13,10,12,2018,57.34,44056,22232,0,5071,6863,2698,557,1230
10/12/2018_14:00,,1,14,10,12,2018,58.04,43660,22353,0,5235,6862,2616,592,642
10/12/2018_15:00,,1,15,10,12,2018,61.58,43904,23314,0,5178,6860,2391,909,148
10/12/2018_16:00,,1,16,10,12,2018,76.27,46416,23881,0,6259,6862,2279,1025,1
10/12/2018_17:00,,1,17,10,12,2018,87,46480,23635,0,6206,6857,2175,1026,0
10/12/2018_18:00,,1,18,10,12,2018,73.38,46261,23563,0,6308,6850,1992,926,0
10/12/2018_19:00,,1,19,10,12,2018,63.58,45690,23659,0,6404,6850,2046,915,0
10/12/2018_20:00,,1,20,10,12,2018,54.73,44061,22740,0,5957,6831,2043,636,0
10/12/2018_21:00,,1,21,10,12,2018,54.76,40582,21207,0,3802,6813,2213,627,0
10/12/2018_22:00,,1,22,10,12,2018,50.63,35895,17875,0,2554,6806,2276,568,0
10/12/2018_23:00,,1,23,10,12,2018,54.02,31699,15185,0,1261,6785,2507,564,0
11/12/2018_00:00,,2,0,11,12,2018,55.9,30000,13940,0,1186,6759,2561,500,0
11/12/2018_01:00,,2,1,11,12,2018,55.9,30166,14311,0,1321,6741,2556,474,0
11/12/2018_02:00,,2,2,11,12,2018,49.94,29276,14580,0,1024,6740,2569,437,0
11/12/2018_03:00,,2,3,11,12,2018,46.14,28760,13900,0,983,6750,2641,434,0
11/12/2018_04:00,,2,4,11,12,2018,45.62,28232,13208,0,855,6726,2762,435,0
11/12/2018_05:00,,2,5,11,12,2018,56.06,29054,14027,0,1194,6728,3033,490,0
11/12/2018_06:00,,2,6,11,12,2018,61.22,33755,17374,0,2612,6732,3294,530,0
11/12/2018_07:00,,2,7,11,12,2018,62.79,40480,21153,0,4041,6733,3487,611,0
11/12/2018_08:00,,2,8,11,12,2018,63.23,43528,21935,0,4359,6728,3852,911,33
11/12/2018_09:00,,2,9,11,12,2018,61.28,44263,21996,0,4760,6725,4136,867,408
11/12/2018_10:00,,2,10,11,12,2018,58.27,44547,21628,0,4450,6727,4298,590,1430
11/12/2018_11:00,,2,11,11,12,2018,56.84,44529.6,21050.8,0,4436.4,6728.6,4368.8,554,1970
11/12/2018_12:00,,2,12,11,12,2018,57.21,44390.2,20473.6,0,4422.8,6730.2,4443.6,518,1980
11/12/2018_13:00,,2,13,11,12,2018,60.23,43771,20821,0,4500,6726,4555,514,1660
11/12/2018_14:00,,2,14,11,12,2018,61.06,43473,21080,0,4575,6723,4917,524,866
11/12/2018_15:00,,2,15,11,12,2018,64.3,43526,20827,0,4572,6725,5187,570,116
11/12/2018_16:00,,2,16,11,12,2018,81.43,46587,21727,0,5722,6726,5377,774,2
11/12/2018_17:00,,2,17,11,12,2018,90.97,46829,21738,0,5382,6676,5901,972,3
11/12/2018_18:00,,2,18,11,12,2018,71.04,46494,21638,0,5463,6635,6525,854,1
11/12/2018_19:00,,2,19,11,12,2018,65,46449,21030,0,5594,6635,7154,797,0
11/12/2018_20:00,,2,20,11,12,2018,59.39,43781,19734,0,4295,6635,7345,585,0
11/12/2018_21:00,,2,21,11,12,2018,59.09,39916,18013,0,2334,6634,7472,512,0
11/12/2018_22:00,,2,22,11,12,2018,52.52,35675,14761,0,1742,6635,7655,404,0
11/12/2018_23:00,,2,23,11,12,2018,53.98,31283,11325,0,1151,6636,7558,359,0
12/12/2018_00:00,,3,0,12,12,2018,57.3,29455,10407,0,1266,6630,7648,377,0
12/12/2018_01:00,,3,1,12,12,2018,49.96,29224,10594,0,1343,6634,7632,365,0
12/12/2018_02:00,,3,2,12,12,2018,43.22,28058,9765,0,1146,6627,7908,325,0
12/12/2018_03:00,,3,3,12,12,2018,41.71,27405,9257,0,954,6626,7956,324,0
12/12/2018_04:00,,3,4,12,12,2018,43.6,27027,9313,0,985,6629,7859,323,0
12/12/2018_05:00,,3,5,12,12,2018,53.8,28131,10489,0,1165,6626,7644,356,0
12/12/2018_06:00,,3,6,12,12,2018,60.11,32568,15150,0,2532,6635,7655,463,0
12/12/2018_07:00,,3,7,12,12,2018,63.83,40018,19932,0,3164,6647,7999,695,0
12/12/2018_08:00,,3,8,12,12,2018,62.77,42687,20621,0,4185,6662,8649,724,21
12/12/2018_09:00,,3,9,12,12,2018,60.33,43102,21043,0,4446,6668,8840,838,210
12/12/2018_10:00,,3,10,12,12,2018,56.89,43365,20954,0,4216,6453,9199,808,991
12/12/2018_11:00,,3,11,12,12,2018,55.88,43649,20724,0,4256,6439,9273,503,1530
12/12/2018_12:00,,3,12,12,12,2018,56.68,43649,20392,0,4340,6450,9552,490,1470
12/12/2018_13:00,,3,13,12,12,2018,58.79,43407,19712,0,4233,6509,9883,484,1250
12/12/2018_14:00,,3,14,12,12,2018,62.54,43365,19464,0,4178,6674,10144,468,806
12/12/2018_15:00,,3,15,12,12,2018,66,43438,18923,0,3983,6697,10493,581,140
12/12/2018_16:00,,3,16,12,12,2018,75,45870,19580,0,4142,6711,10910,789,0
12/12/2018_17:00,,3,17,12,12,2018,90,46790,20060,0,3965,6710,11535,753,0
12/12/2018_18:00,,3,18,12,12,2018,73.47,46210,20193,0,3698,6707,11631,672,1
12/12/2018_19:00,,3,19,12,12,2018,67.93,45706,18904,0,3834,6694,12129,638,0
12/12/2018_20:00,,3,20,12,12,2018,60.09,43897,15875,0,2760,6505,12678,455,0
12/12/2018_21:00,,3,21,12,12,2018,60.03,40033,13337,0,1302,6498,13139,424,0
12/12/2018_22:00,,3,22,12,12,2018,54.95,35470,9197,0,788,6503,13250,389,0
12/12/2018_23:00,,3,23,12,12,2018,53.9,31407,5961,0,672,6503,13416,331,0
13/12/2018_00:00,,4,0,13,12,2018,56.91,29741,5357,0,554,6490,12955,313,0
13/12/2018_01:00,,4,1,13,12,2018,53.93,29532,5370,0,554,6499,12866,286,0
13/12/2018_02:00,,4,2,13,12,2018,50.05,28463,5173,0,555,6483,12945,303,0
13/12/2018_03:00,,4,3,13,12,2018,50.56,27784,4909,0,633,6493,13117,298,0
13/12/2018_04:00,,4,4,13,12,2018,52.9,27216,4791,0,335,6636,12841,301,0
13/12/2018_05:00,,4,5,13,12,2018,58.28,28399,5274,0,413,6696,12548,351,0
13/12/2018_06:00,,4,6,13,12,2018,65.09,33379,8962,0,1568,6698,13044,543,0
13/12/2018_07:00,,4,7,13,12,2018,66.23,40813,15136,0,3070,6698,13444,657,0
13/12/2018_08:00,,4,8,13,12,2018,65.18,43542,17095,0,3850,6704,13603,689,43
13/12/2018_09:00,,4,9,13,12,2018,62.27,44299,17569,0,3861,6631,13495,695,528
13/12/2018_10:00,,4,10,13,12,2018,60.72,45008,17458,0,3907,6466,13543,595,1580
13/12/2018_11:00,,4,11,13,12,2018,59.77,45062,17239,0,3816,6449,13541,505,2140
13/12/2018_12:00,,4,12,13,12,2018,60.06,45123,17532,0,3745,6446,13047,583,2420
13/12/2018_13:00,,4,13,13,12,2018,60.88,44511,16925,0,3746,6479,12650,415,2090
13/12/2018_14:00,,4,14,13,12,2018,62.06,44152,17099,0,3708,6539,12512,544,1280
13/12/2018_15:00,,4,15,13,12,2018,63.22,44020,16398,0,3754,6554,12815,598,242
13/12/2018_16:00,,4,16,13,12,2018,74,46638,18351,0,4654,6562,12481,662,0
13/12/2018_17:00,,4,17,13,12,2018,94.91,46665,17811,0,4414,6695,12567,643,12
13/12/2018_18:00,,4,18,13,12,2018,78.99,46871,17796,0,4041,6710,12325,706,0
13/12/2018_19:00,,4,19,13,12,2018,73.5,46768,17973,0,4113,6704,11980,709,0
13/12/2018_20:00,,4,20,13,12,2018,64.5,45217,18295,0,4350,6703,11333,459,0
13/12/2018_21:00,,4,21,13,12,2018,61.55,41832,17255,0,3449,6621,10566,420,0
13/12/2018_22:00,,4,22,13,12,2018,61,37344,15127,0,2158,6500,9769,366,0
13/12/2018_23:00,,4,23,13,12,2018,57.01,33222,11845,0,1309,6504,9515,336,0
14/12/2018_00:00,,5,0,14,12,2018,61.69,31405,10198,0,558,6504,9100,315,0
14/12/2018_01:00,,5,1,14,12,2018,57.91,31318,11731,0,301,6560,8646,322,0
14/12/2018_02:00,,5,2,14,12,2018,56.2,30234,10828,0,301,6702,8404,331,0
14/12/2018_03:00,,5,3,14,12,2018,55.5,29790,10142,0,300,6720,8869,329,0
14/12/2018_04:00,,5,4,14,12,2018,54.05,29174,9660,0,301,6711,8661,329,0
14/12/2018_05:00,,5,5,14,12,2018,58.75,30196,11133,0,689,6714,8532,342,0
14/12/2018_06:00,,5,6,14,12,2018,63.82,34773,14230,0,2605,6712,8764,448,0
14/12/2018_07:00,,5,7,14,12,2018,73.46,42207,19594,0,4111,6712,8726,486,0
