date,hour,CET/CEST time,price_sterling,
22/11/2018,06 - 07,07 - 08,"69,13",
22/11/2018,07 - 08,08 - 09,"68,90",
22/11/2018,08 - 09,09 - 10,"75,52",
22/11/2018,09 - 10,10 - 11,"79,99",
22/11/2018,10 - 11,11 - 12,"80,30",
22/11/2018,11 - 12,12 - 13,"78,52",
22/11/2018,12 - 13,13 - 14,"82,22",
22/11/2018,13 - 14,14 - 15,"82,55",
22/11/2018,14 - 15,15 - 16,"82,09",
22/11/2018,15 - 16,16 - 17,"89,00",
22/11/2018,16 - 17,17 - 18,"151,21",
22/11/2018,17 - 18,18 - 19,"160,71",
22/11/2018,18 - 19,19 - 20,"123,98",
22/11/2018,19 - 20,20 - 21,"82,56",
22/11/2018,20 - 21,21 - 22,"67,44",
22/11/2018,21 - 22,22 - 23,"62,90",
22/11/2018,22 - 23,23 - 00,"55,89",
23/11/2018,23 - 00,00 - 01,"57,65",
23/11/2018,00 - 01,01 - 02,"55,80",
23/11/2018,01 - 02,02 - 03,"53,32",
23/11/2018,02 - 03,03 - 04,"51,82",
23/11/2018,03 - 04,04 - 05,"51,74",
23/11/2018,04 - 05,05 - 06,"52,59",
23/11/2018,05 - 06,06 - 07,"58,50",
23/11/2018,06 - 07,07 - 08,"71,99",
23/11/2018,07 - 08,08 - 09,"68,00",
23/11/2018,08 - 09,09 - 10,"82,00",
23/11/2018,09 - 10,10 - 11,"84,03",
23/11/2018,10 - 11,11 - 12,"85,56",
23/11/2018,11 - 12,12 - 13,"85,00",
23/11/2018,12 - 13,13 - 14,"82,07",
23/11/2018,13 - 14,14 - 15,"81,52",
23/11/2018,14 - 15,15 - 16,"81,99",
23/11/2018,15 - 16,16 - 17,"84,56",
23/11/2018,16 - 17,17 - 18,"99,66",
23/11/2018,17 - 18,18 - 19,"100,00",
23/11/2018,18 - 19,19 - 20,"82,62",
23/11/2018,19 - 20,20 - 21,"72,00",
23/11/2018,20 - 21,21 - 22,"61,00",
23/11/2018,21 - 22,22 - 23,"62,04",
23/11/2018,22 - 23,23 - 00,"58,58",
24/11/2018,23 - 00,00 - 01,"61,97",
24/11/2018,00 - 01,01 - 02,"59,98",
24/11/2018,01 - 02,02 - 03,"60,00",
24/11/2018,02 - 03,03 - 04,"56,95",
24/11/2018,03 - 04,04 - 05,"53,70",
24/11/2018,04 - 05,05 - 06,"53,00",
24/11/2018,05 - 06,06 - 07,"53,40",
24/11/2018,06 - 07,07 - 08,"55,91",
24/11/2018,07 - 08,08 - 09,"56,99",
24/11/2018,08 - 09,09 - 10,"62,44",
24/11/2018,09 - 10,10 - 11,"66,60",
24/11/2018,10 - 11,11 - 12,"66,78",
24/11/2018,11 - 12,12 - 13,"66,64",
24/11/2018,12 - 13,13 - 14,"64,95",
24/11/2018,13 - 14,14 - 15,"61,01",
24/11/2018,14 - 15,15 - 16,"59,36",
24/11/2018,15 - 16,16 - 17,"61,72",
24/11/2018,16 - 17,17 - 18,"80,20",
24/11/2018,17 - 18,18 - 19,"100,00",
24/11/2018,18 - 19,19 - 20,"77,48",
24/11/2018,19 - 20,20 - 21,"65,06",
24/11/2018,20 - 21,21 - 22,"63,00",
24/11/2018,21 - 22,22 - 23,"62,55",
24/11/2018,22 - 23,23 - 00,"57,79",
25/11/2018,23 - 00,00 - 01,"65,00",
25/11/2018,00 - 01,01 - 02,"70,00",
25/11/2018,01 - 02,02 - 03,"65,00",
25/11/2018,02 - 03,03 - 04,"57,47",
25/11/2018,03 - 04,04 - 05,"55,97",
25/11/2018,04 - 05,05 - 06,"54,30",
25/11/2018,05 - 06,06 - 07,"49,95",
25/11/2018,06 - 07,07 - 08,"48,29",
25/11/2018,07 - 08,08 - 09,"49,42",
25/11/2018,08 - 09,09 - 10,"53,86",
25/11/2018,09 - 10,10 - 11,"65,00",
25/11/2018,10 - 11,11 - 12,"63,50",
25/11/2018,11 - 12,12 - 13,"60,90",
25/11/2018,12 - 13,13 - 14,"70,00",
25/11/2018,13 - 14,14 - 15,"65,00",
25/11/2018,14 - 15,15 - 16,"61,10",
25/11/2018,15 - 16,16 - 17,"56,10",
25/11/2018,16 - 17,17 - 18,"73,00",
25/11/2018,17 - 18,18 - 19,"98,00",
25/11/2018,18 - 19,19 - 20,"73,90",
25/11/2018,19 - 20,20 - 21,"72,94",
25/11/2018,20 - 21,21 - 22,"61,30",
25/11/2018,21 - 22,22 - 23,"61,00",
25/11/2018,22 - 23,23 - 00,"53,01",
26/11/2018,23 - 00,00 - 01,"53,60",
26/11/2018,00 - 01,01 - 02,"53,97",
26/11/2018,01 - 02,02 - 03,"54,08",
26/11/2018,02 - 03,03 - 04,"53,01",
26/11/2018,03 - 04,04 - 05,"51,00",
26/11/2018,04 - 05,05 - 06,"50,00",
26/11/2018,05 - 06,06 - 07,"62,52",
26/11/2018,06 - 07,07 - 08,"70,36",
26/11/2018,07 - 08,08 - 09,"68,37",
26/11/2018,08 - 09,09 - 10,"76,00",
26/11/2018,09 - 10,10 - 11,"79,93",
26/11/2018,10 - 11,11 - 12,"79,94",
26/11/2018,11 - 12,12 - 13,"79,28",
26/11/2018,12 - 13,13 - 14,"84,28",
26/11/2018,13 - 14,14 - 15,"81,87",
26/11/2018,14 - 15,15 - 16,"82,09",
26/11/2018,15 - 16,16 - 17,"90,57",
26/11/2018,16 - 17,17 - 18,"128,70",
26/11/2018,17 - 18,18 - 19,"175,00",
26/11/2018,18 - 19,19 - 20,"129,67",
26/11/2018,19 - 20,20 - 21,"83,20",
26/11/2018,20 - 21,21 - 22,"65,31",
26/11/2018,21 - 22,22 - 23,"65,95",
26/11/2018,22 - 23,23 - 00,"59,10",
27/11/2018,23 - 00,00 - 01,"55,42",
27/11/2018,00 - 01,01 - 02,"52,91",
27/11/2018,01 - 02,02 - 03,"51,57",
27/11/2018,02 - 03,03 - 04,"50,50",
27/11/2018,03 - 04,04 - 05,"48,98",
27/11/2018,04 - 05,05 - 06,"50,50",
27/11/2018,05 - 06,06 - 07,"61,80",
27/11/2018,06 - 07,07 - 08,"74,32",
27/11/2018,07 - 08,08 - 09,"73,10",
27/11/2018,08 - 09,09 - 10,"76,64",
27/11/2018,09 - 10,10 - 11,"75,00",
27/11/2018,10 - 11,11 - 12,"63,86",
27/11/2018,11 - 12,12 - 13,"61,96",
27/11/2018,12 - 13,13 - 14,"58,50",
27/11/2018,13 - 14,14 - 15,"55,64",
27/11/2018,14 - 15,15 - 16,"56,09",
27/11/2018,15 - 16,16 - 17,"58,02",
27/11/2018,16 - 17,17 - 18,"84,47",
27/11/2018,17 - 18,18 - 19,"80,01",
27/11/2018,18 - 19,19 - 20,"71,64",
27/11/2018,19 - 20,20 - 21,"64,06",
27/11/2018,20 - 21,21 - 22,"60,84",
27/11/2018,21 - 22,22 - 23,"57,94",
27/11/2018,22 - 23,23 - 00,"52,22",
28/11/2018,23 - 00,00 - 01,"61,01",
28/11/2018,00 - 01,01 - 02,"64,95",
28/11/2018,01 - 02,02 - 03,"58,00",
28/11/2018,02 - 03,03 - 04,"45,00",
28/11/2018,03 - 04,04 - 05,"42,56",
28/11/2018,04 - 05,05 - 06,"44,58",
28/11/2018,05 - 06,06 - 07,"49,93",
28/11/2018,06 - 07,07 - 08,"61,72",
28/11/2018,07 - 08,08 - 09,"63,55",
28/11/2018,08 - 09,09 - 10,"59,70",
28/11/2018,09 - 10,10 - 11,"61,40",
28/11/2018,10 - 11,11 - 12,"59,00",
28/11/2018,11 - 12,12 - 13,"58,00",
28/11/2018,12 - 13,13 - 14,"57,71",
28/11/2018,13 - 14,14 - 15,"57,65",
28/11/2018,14 - 15,15 - 16,"59,90",
28/11/2018,15 - 16,16 - 17,"60,85",
28/11/2018,16 - 17,17 - 18,"71,90",
28/11/2018,17 - 18,18 - 19,"80,20",
28/11/2018,18 - 19,19 - 20,"65,79",
28/11/2018,19 - 20,20 - 21,"61,72",
28/11/2018,20 - 21,21 - 22,"60,10",
28/11/2018,21 - 22,22 - 23,"57,46",
28/11/2018,22 - 23,23 - 00,"52,64",
29/11/2018,23 - 00,00 - 01,"50,94",
29/11/2018,00 - 01,01 - 02,"49,93",
29/11/2018,01 - 02,02 - 03,"47,94",
29/11/2018,02 - 03,03 - 04,"46,42",
29/11/2018,03 - 04,04 - 05,"41,65",
29/11/2018,04 - 05,05 - 06,"44,91",
29/11/2018,05 - 06,06 - 07,"53,52",
29/11/2018,06 - 07,07 - 08,"62,05",
29/11/2018,07 - 08,08 - 09,"62,43",
29/11/2018,08 - 09,09 - 10,"65,00",
29/11/2018,09 - 10,10 - 11,"66,50",
29/11/2018,10 - 11,11 - 12,"61,30",
29/11/2018,11 - 12,12 - 13,"58,18",
29/11/2018,12 - 13,13 - 14,"57,85",
29/11/2018,13 - 14,14 - 15,"56,20",
29/11/2018,14 - 15,15 - 16,"55,73",
29/11/2018,15 - 16,16 - 17,"60,80",
29/11/2018,16 - 17,17 - 18,"75,00",
29/11/2018,17 - 18,18 - 19,"78,75",
29/11/2018,18 - 19,19 - 20,"65,57",
29/11/2018,19 - 20,20 - 21,"62,63",
29/11/2018,20 - 21,21 - 22,"58,91",
29/11/2018,21 - 22,22 - 23,"57,05",
29/11/2018,22 - 23,23 - 00,"52,99",
30/11/2018,23 - 00,00 - 01,"49,62",
30/11/2018,00 - 01,01 - 02,"46,44",
30/11/2018,01 - 02,02 - 03,"44,33",
30/11/2018,02 - 03,03 - 04,"35,84",
30/11/2018,03 - 04,04 - 05,"34,57",
30/11/2018,04 - 05,05 - 06,"39,94",
30/11/2018,05 - 06,06 - 07,"47,97",
30/11/2018,06 - 07,07 - 08,"60,86",
30/11/2018,07 - 08,08 - 09,"59,32",
30/11/2018,08 - 09,09 - 10,"60,75",
30/11/2018,09 - 10,10 - 11,"62,10",
30/11/2018,10 - 11,11 - 12,"59,08",
30/11/2018,11 - 12,12 - 13,"58,40",
30/11/2018,12 - 13,13 - 14,"58,44",
30/11/2018,13 - 14,14 - 15,"56,75",
30/11/2018,14 - 15,15 - 16,"56,45",
30/11/2018,15 - 16,16 - 17,"61,24",
30/11/2018,16 - 17,17 - 18,"69,00",
30/11/2018,17 - 18,18 - 19,"84,99",
30/11/2018,18 - 19,19 - 20,"74,00",
30/11/2018,19 - 20,20 - 21,"64,00",
30/11/2018,20 - 21,21 - 22,"57,75",
30/11/2018,21 - 22,22 - 23,"57,95",
30/11/2018,22 - 23,23 - 00,"58,19",
01/12/2018,23 - 00,00 - 01,"53,24",
01/12/2018,00 - 01,01 - 02,"54,93",
01/12/2018,01 - 02,02 - 03,"54,55",
01/12/2018,02 - 03,03 - 04,"52,96",
01/12/2018,03 - 04,04 - 05,"51,95",
01/12/2018,04 - 05,05 - 06,"51,34",
01/12/2018,05 - 06,06 - 07,"51,92",
01/12/2018,06 - 07,07 - 08,"56,00",
01/12/2018,07 - 08,08 - 09,"54,68",
01/12/2018,08 - 09,09 - 10,"58,37",
01/12/2018,09 - 10,10 - 11,"62,51",
01/12/2018,10 - 11,11 - 12,"67,72",
01/12/2018,11 - 12,12 - 13,"64,92",
01/12/2018,12 - 13,13 - 14,"65,90",
01/12/2018,13 - 14,14 - 15,"58,00",
01/12/2018,14 - 15,15 - 16,"55,91",
01/12/2018,15 - 16,16 - 17,"56,30",
01/12/2018,16 - 17,17 - 18,"78,41",
01/12/2018,17 - 18,18 - 19,"86,99",
01/12/2018,18 - 19,19 - 20,"78,45",
01/12/2018,19 - 20,20 - 21,"61,99",
01/12/2018,20 - 21,21 - 22,"59,58",
01/12/2018,21 - 22,22 - 23,"59,26",
01/12/2018,22 - 23,23 - 00,"54,79",
02/12/2018,23 - 00,00 - 01,"67,96",
02/12/2018,00 - 01,01 - 02,"65,93",
02/12/2018,01 - 02,02 - 03,"63,93",
02/12/2018,02 - 03,03 - 04,"57,93",
02/12/2018,03 - 04,04 - 05,"53,86",
02/12/2018,04 - 05,05 - 06,"48,92",
02/12/2018,05 - 06,06 - 07,"46,70",
02/12/2018,06 - 07,07 - 08,"44,00",
02/12/2018,07 - 08,08 - 09,"49,97",
02/12/2018,08 - 09,09 - 10,"50,50",
02/12/2018,09 - 10,10 - 11,"64,80",
02/12/2018,10 - 11,11 - 12,"64,00",
02/12/2018,11 - 12,12 - 13,"61,26",
02/12/2018,12 - 13,13 - 14,"60,90",
02/12/2018,13 - 14,14 - 15,"54,86",
02/12/2018,14 - 15,15 - 16,"54,17",
02/12/2018,15 - 16,16 - 17,"54,80",
02/12/2018,16 - 17,17 - 18,"77,60",
02/12/2018,17 - 18,18 - 19,"84,00",
02/12/2018,18 - 19,19 - 20,"76,99",
02/12/2018,19 - 20,20 - 21,"73,99",
02/12/2018,20 - 21,21 - 22,"60,60",
02/12/2018,21 - 22,22 - 23,"54,78",
02/12/2018,22 - 23,23 - 00,"48,24",
03/12/2018,23 - 00,00 - 01,"52,79",
03/12/2018,00 - 01,01 - 02,"55,00",
03/12/2018,01 - 02,02 - 03,"53,96",
03/12/2018,02 - 03,03 - 04,"50,25",
03/12/2018,03 - 04,04 - 05,"47,92",
03/12/2018,04 - 05,05 - 06,"50,00",
03/12/2018,05 - 06,06 - 07,"53,91",
03/12/2018,06 - 07,07 - 08,"66,70",
03/12/2018,07 - 08,08 - 09,"56,87",
03/12/2018,08 - 09,09 - 10,"56,93",
03/12/2018,09 - 10,10 - 11,"61,70",
03/12/2018,10 - 11,11 - 12,"56,96",
03/12/2018,11 - 12,12 - 13,"61,00",
03/12/2018,12 - 13,13 - 14,"69,95",
03/12/2018,13 - 14,14 - 15,"67,37",
03/12/2018,14 - 15,15 - 16,"63,30",
03/12/2018,15 - 16,16 - 17,"61,11",
03/12/2018,16 - 17,17 - 18,"81,69",
03/12/2018,17 - 18,18 - 19,"88,99",
03/12/2018,18 - 19,19 - 20,"80,92",
03/12/2018,19 - 20,20 - 21,"76,00",
03/12/2018,20 - 21,21 - 22,"59,80",
03/12/2018,21 - 22,22 - 23,"61,96",
03/12/2018,22 - 23,23 - 00,"55,95",
04/12/2018,23 - 00,00 - 01,"54,92",
04/12/2018,00 - 01,01 - 02,"57,10",
04/12/2018,01 - 02,02 - 03,"57,33",
04/12/2018,02 - 03,03 - 04,"54,08",
04/12/2018,03 - 04,04 - 05,"53,73",
04/12/2018,04 - 05,05 - 06,"54,00",
04/12/2018,05 - 06,06 - 07,"55,98",
04/12/2018,06 - 07,07 - 08,"63,24",
04/12/2018,07 - 08,08 - 09,"68,03",
04/12/2018,08 - 09,09 - 10,"72,00",
04/12/2018,09 - 10,10 - 11,"73,00",
04/12/2018,10 - 11,11 - 12,"67,00",
04/12/2018,11 - 12,12 - 13,"61,66",
04/12/2018,12 - 13,13 - 14,"65,10",
04/12/2018,13 - 14,14 - 15,"67,77",
04/12/2018,14 - 15,15 - 16,"70,24",
04/12/2018,15 - 16,16 - 17,"78,99",
04/12/2018,16 - 17,17 - 18,"127,37",
04/12/2018,17 - 18,18 - 19,"140,00",
04/12/2018,18 - 19,19 - 20,"91,80",
04/12/2018,19 - 20,20 - 21,"78,60",
04/12/2018,20 - 21,21 - 22,"64,70",
04/12/2018,21 - 22,22 - 23,"61,09",
04/12/2018,22 - 23,23 - 00,"54,37",
05/12/2018,23 - 00,00 - 01,"57,88",
05/12/2018,00 - 01,01 - 02,"57,88",
05/12/2018,01 - 02,02 - 03,"56,98",
05/12/2018,02 - 03,03 - 04,"52,50",
05/12/2018,03 - 04,04 - 05,"51,41",
05/12/2018,04 - 05,05 - 06,"51,07",
05/12/2018,05 - 06,06 - 07,"52,06",
05/12/2018,06 - 07,07 - 08,"58,34",
05/12/2018,07 - 08,08 - 09,"61,98",
05/12/2018,08 - 09,09 - 10,"62,17",
05/12/2018,09 - 10,10 - 11,"62,62",
05/12/2018,10 - 11,11 - 12,"62,74",
05/12/2018,11 - 12,12 - 13,"61,16",
05/12/2018,12 - 13,13 - 14,"61,82",
05/12/2018,13 - 14,14 - 15,"62,66",
05/12/2018,14 - 15,15 - 16,"63,17",
05/12/2018,15 - 16,16 - 17,"61,60",
05/12/2018,16 - 17,17 - 18,"81,60",
05/12/2018,17 - 18,18 - 19,"84,96",
05/12/2018,18 - 19,19 - 20,"73,00",
05/12/2018,19 - 20,20 - 21,"74,20",
05/12/2018,20 - 21,21 - 22,"61,90",
05/12/2018,21 - 22,22 - 23,"61,50",
05/12/2018,22 - 23,23 - 00,"56,40",
06/12/2018,23 - 00,00 - 01,"60,01",
06/12/2018,00 - 01,01 - 02,"60,01",
06/12/2018,01 - 02,02 - 03,"60,00",
06/12/2018,02 - 03,03 - 04,"54,57",
06/12/2018,03 - 04,04 - 05,"50,50",
06/12/2018,04 - 05,05 - 06,"49,94",
06/12/2018,05 - 06,06 - 07,"49,64",
06/12/2018,06 - 07,07 - 08,"58,42",
06/12/2018,07 - 08,08 - 09,"61,70",
06/12/2018,08 - 09,09 - 10,"61,50",
06/12/2018,09 - 10,10 - 11,"61,38",
06/12/2018,10 - 11,11 - 12,"61,18",
06/12/2018,11 - 12,12 - 13,"60,30",
06/12/2018,12 - 13,13 - 14,"59,50",
06/12/2018,13 - 14,14 - 15,"58,58",
06/12/2018,14 - 15,15 - 16,"55,50",
06/12/2018,15 - 16,16 - 17,"57,95",
06/12/2018,16 - 17,17 - 18,"72,70",
06/12/2018,17 - 18,18 - 19,"77,95",
06/12/2018,18 - 19,19 - 20,"77,90",
06/12/2018,19 - 20,20 - 21,"73,10",
06/12/2018,20 - 21,21 - 22,"61,01",
06/12/2018,21 - 22,22 - 23,"59,02",
06/12/2018,22 - 23,23 - 00,"50,92",
07/12/2018,23 - 00,00 - 01,"58,06",
07/12/2018,00 - 01,01 - 02,"58,06",
07/12/2018,01 - 02,02 - 03,"54,00",
07/12/2018,02 - 03,03 - 04,"39,99",
07/12/2018,03 - 04,04 - 05,"29,99",
07/12/2018,04 - 05,05 - 06,"31,26",
07/12/2018,05 - 06,06 - 07,"43,96",
07/12/2018,06 - 07,07 - 08,"57,57",
07/12/2018,07 - 08,08 - 09,"60,00",
07/12/2018,08 - 09,09 - 10,"65,62",
07/12/2018,09 - 10,10 - 11,"68,00",
07/12/2018,10 - 11,11 - 12,"57,00",
07/12/2018,11 - 12,12 - 13,"55,54",
07/12/2018,12 - 13,13 - 14,"53,73",
07/12/2018,13 - 14,14 - 15,"53,73",
07/12/2018,14 - 15,15 - 16,"55,36",
07/12/2018,15 - 16,16 - 17,"54,50",
07/12/2018,16 - 17,17 - 18,"75,00",
07/12/2018,17 - 18,18 - 19,"77,49",
07/12/2018,18 - 19,19 - 20,"62,20",
07/12/2018,19 - 20,20 - 21,"64,70",
07/12/2018,20 - 21,21 - 22,"58,58",
07/12/2018,21 - 22,22 - 23,"56,60",
07/12/2018,22 - 23,23 - 00,"48,14",
08/12/2018,23 - 00,00 - 01,"52,01",
08/12/2018,00 - 01,01 - 02,"45,83",
08/12/2018,01 - 02,02 - 03,"36,00",
08/12/2018,02 - 03,03 - 04,"26,92",
08/12/2018,03 - 04,04 - 05,"10,73",
08/12/2018,04 - 05,05 - 06,"9,09",
08/12/2018,05 - 06,06 - 07,"19,99",
08/12/2018,06 - 07,07 - 08,"32,73",
08/12/2018,07 - 08,08 - 09,"47,99",
08/12/2018,08 - 09,09 - 10,"53,96",
08/12/2018,09 - 10,10 - 11,"59,00",
08/12/2018,10 - 11,11 - 12,"56,89",
08/12/2018,11 - 12,12 - 13,"57,00",
08/12/2018,12 - 13,13 - 14,"62,76",
08/12/2018,13 - 14,14 - 15,"58,80",
08/12/2018,14 - 15,15 - 16,"68,00",
08/12/2018,15 - 16,16 - 17,"57,00",
08/12/2018,16 - 17,17 - 18,"73,56",
08/12/2018,17 - 18,18 - 19,"84,00",
08/12/2018,18 - 19,19 - 20,"72,92",
08/12/2018,19 - 20,20 - 21,"65,98",
08/12/2018,20 - 21,21 - 22,"56,09",
08/12/2018,21 - 22,22 - 23,"56,00",
08/12/2018,22 - 23,23 - 00,"51,20",
09/12/2018,23 - 00,00 - 01,"59,30",
09/12/2018,00 - 01,01 - 02,"57,63",
09/12/2018,01 - 02,02 - 03,"47,91",
09/12/2018,02 - 03,03 - 04,"44,86",
09/12/2018,03 - 04,04 - 05,"34,95",
09/12/2018,04 - 05,05 - 06,"28,86",
09/12/2018,05 - 06,06 - 07,"38,51",
09/12/2018,06 - 07,07 - 08,"45,00",
09/12/2018,07 - 08,08 - 09,"42,99",
09/12/2018,08 - 09,09 - 10,"58,54",
09/12/2018,09 - 10,10 - 11,"55,30",
09/12/2018,10 - 11,11 - 12,"57,09",
09/12/2018,11 - 12,12 - 13,"55,30",
09/12/2018,12 - 13,13 - 14,"58,46",
09/12/2018,13 - 14,14 - 15,"59,21",
09/12/2018,14 - 15,15 - 16,"55,67",
09/12/2018,15 - 16,16 - 17,"49,99",
09/12/2018,16 - 17,17 - 18,"73,00",
09/12/2018,17 - 18,18 - 19,"85,37",
09/12/2018,18 - 19,19 - 20,"77,92",
09/12/2018,19 - 20,20 - 21,"68,94",
09/12/2018,20 - 21,21 - 22,"63,84",
09/12/2018,21 - 22,22 - 23,"57,02",
09/12/2018,22 - 23,23 - 00,"51,00",
10/12/2018,23 - 00,00 - 01,"51,10",
10/12/2018,00 - 01,01 - 02,"49,97",
10/12/2018,01 - 02,02 - 03,"50,90",
10/12/2018,02 - 03,03 - 04,"46,80",
10/12/2018,03 - 04,04 - 05,"45,05",
10/12/2018,04 - 05,05 - 06,"48,04",
10/12/2018,05 - 06,06 - 07,"54,70",
10/12/2018,06 - 07,07 - 08,"61,67",
10/12/2018,07 - 08,08 - 09,"61,09",
10/12/2018,08 - 09,09 - 10,"65,46",
10/12/2018,09 - 10,10 - 11,"67,50",
10/12/2018,10 - 11,11 - 12,"59,00",
10/12/2018,11 - 12,12 - 13,"58,00",
10/12/2018,12 - 13,13 - 14,"58,75",
10/12/2018,13 - 14,14 - 15,"58,75",
10/12/2018,14 - 15,15 - 16,"62,00",
10/12/2018,15 - 16,16 - 17,"69,89",
10/12/2018,16 - 17,17 - 18,"100,00",
10/12/2018,17 - 18,18 - 19,"125,00",
10/12/2018,18 - 19,19 - 20,"98,20",
10/12/2018,19 - 20,20 - 21,"74,00",
10/12/2018,20 - 21,21 - 22,"61,10",
10/12/2018,21 - 22,22 - 23,"57,03",
10/12/2018,22 - 23,23 - 00,"57,50",
11/12/2018,23 - 00,00 - 01,"57,99",
11/12/2018,00 - 01,01 - 02,"55,98",
11/12/2018,01 - 02,02 - 03,"55,38",
11/12/2018,02 - 03,03 - 04,"51,97",
11/12/2018,03 - 04,04 - 05,"50,59",
11/12/2018,04 - 05,05 - 06,"49,87",
11/12/2018,05 - 06,06 - 07,"54,93",
11/12/2018,06 - 07,07 - 08,"62,41",
11/12/2018,07 - 08,08 - 09,"64,98",
11/12/2018,08 - 09,09 - 10,"69,59",
11/12/2018,09 - 10,10 - 11,"65,94",
11/12/2018,10 - 11,11 - 12,"61,70",
11/12/2018,11 - 12,12 - 13,"59,32",
11/12/2018,12 - 13,13 - 14,"59,73",
11/12/2018,13 - 14,14 - 15,"60,50",
11/12/2018,14 - 15,15 - 16,"62,10",
11/12/2018,15 - 16,16 - 17,"64,66",
11/12/2018,16 - 17,17 - 18,"79,00",
11/12/2018,17 - 18,18 - 19,"82,00",
11/12/2018,18 - 19,19 - 20,"69,95",
11/12/2018,19 - 20,20 - 21,"62,91",
11/12/2018,20 - 21,21 - 22,"61,50",
11/12/2018,21 - 22,22 - 23,"58,38",
11/12/2018,22 - 23,23 - 00,"52,46",
12/12/2018,23 - 00,00 - 01,"53,00",
12/12/2018,00 - 01,01 - 02,"52,60",
12/12/2018,01 - 02,02 - 03,"51,86",
12/12/2018,02 - 03,03 - 04,"50,60",
12/12/2018,03 - 04,04 - 05,"48,49",
12/12/2018,04 - 05,05 - 06,"48,62",
12/12/2018,05 - 06,06 - 07,"59,92",
12/12/2018,06 - 07,07 - 08,"74,40",
12/12/2018,07 - 08,08 - 09,"71,00",
12/12/2018,08 - 09,09 - 10,"78,45",
12/12/2018,09 - 10,10 - 11,"76,00",
12/12/2018,10 - 11,11 - 12,"70,91",
12/12/2018,11 - 12,12 - 13,"66,43",
12/12/2018,12 - 13,13 - 14,"66,00",
12/12/2018,13 - 14,14 - 15,"58,15",
12/12/2018,14 - 15,15 - 16,"55,50",
12/12/2018,15 - 16,16 - 17,"62,99",
12/12/2018,16 - 17,17 - 18,"78,60",
12/12/2018,17 - 18,18 - 19,"73,00",
12/12/2018,18 - 19,19 - 20,"67,47",
12/12/2018,19 - 20,20 - 21,"63,20",
12/12/2018,20 - 21,21 - 22,"61,02",
12/12/2018,21 - 22,22 - 23,"58,57",
12/12/2018,22 - 23,23 - 00,"52,91",
13/12/2018,23 - 00,00 - 01,"58,37",
13/12/2018,00 - 01,01 - 02,"54,09",
13/12/2018,01 - 02,02 - 03,"52,10",
13/12/2018,02 - 03,03 - 04,"46,12",
13/12/2018,03 - 04,04 - 05,"45,02",
13/12/2018,04 - 05,05 - 06,"47,37",
13/12/2018,05 - 06,06 - 07,"57,73",
13/12/2018,06 - 07,07 - 08,"68,00",
13/12/2018,07 - 08,08 - 09,"59,99",
13/12/2018,08 - 09,09 - 10,"62,00",
13/12/2018,09 - 10,10 - 11,"61,92",
13/12/2018,10 - 11,11 - 12,"59,00",
13/12/2018,11 - 12,12 - 13,"59,76",
13/12/2018,12 - 13,13 - 14,"63,62",
13/12/2018,13 - 14,14 - 15,"65,00",
13/12/2018,14 - 15,15 - 16,"69,09",
13/12/2018,15 - 16,16 - 17,"72,00",
13/12/2018,16 - 17,17 - 18,"82,00",
13/12/2018,17 - 18,18 - 19,"81,90",
13/12/2018,18 - 19,19 - 20,"75,08",
13/12/2018,19 - 20,20 - 21,"67,92",
13/12/2018,20 - 21,21 - 22,"63,37",
13/12/2018,21 - 22,22 - 23,"62,01",
13/12/2018,22 - 23,23 - 00,"58,70",
14/12/2018,23 - 00,00 - 01,"55,98",
14/12/2018,00 - 01,01 - 02,"53,91",
14/12/2018,01 - 02,02 - 03,"53,91",
14/12/2018,02 - 03,03 - 04,"52,60",
14/12/2018,03 - 04,04 - 05,"52,51",
14/12/2018,04 - 05,05 - 06,"52,50",
14/12/2018,05 - 06,06 - 07,"61,03",
14/12/2018,06 - 07,07 - 08,"66,90",
14/12/2018,07 - 08,08 - 09,"68,00",
14/12/2018,08 - 09,09 - 10,"77,51",
14/12/2018,09 - 10,10 - 11,"73,87",
14/12/2018,10 - 11,11 - 12,"73,50",
14/12/2018,11 - 12,12 - 13,"69,00",
14/12/2018,12 - 13,13 - 14,"64,00",
14/12/2018,13 - 14,14 - 15,"68,00",
14/12/2018,14 - 15,15 - 16,"69,44",
14/12/2018,15 - 16,16 - 17,"74,47",
14/12/2018,16 - 17,17 - 18,"85,39",
